,time,center,coords,radius,order,type,iter,n_cells,speed
5942,83,20,"[8, 59, 6]",6,8.734705209502849,GM,0,9.0,1.9978918462448862
5943,84,0,"[53, 12, 35]",12,41.27232867526958,GM,0,15.0,3.5169644006905276
5944,84,1,"[14, 44, 46]",12,1.9399473379043162,GM,0,9.0,2.9800362370510465
5945,84,2,"[35, 20, 41]",9,6.699065366602145,GM,0,12.0,2.9516708738850035
5946,84,3,"[51, 51, 15]",8,14.174177049948156,GM,0,6.0,2.7141823184775027
5947,84,4,"[56, 25, 20]",8,9.610699194058007,GM,0,12.0,3.7220409650430053
5948,84,5,"[26, 48, 18]",8,28.39134565073668,GM,0,12.0,2.850509999516413
5949,84,6,"[28, 49, 40]",7,1.2320672743954617,GM,0,6.0,3.2549588898736297
5950,84,7,"[57, 54, 31]",7,17.711605630740323,GM,0,6.0,3.1682041130598932
5951,84,8,"[8, 20, 57]",7,9.085659076713966,GM,0,9.0,2.585324177038293
5952,84,9,"[7, 37, 58]",7,15.301607862911524,GM,0,6.0,2.7439187708027006
5953,84,10,"[48, 7, 10]",7,6.0043294081862655,GM,0,9.0,2.6067702192426747
5954,84,11,"[58, 58, 56]",7,1.534649744992734,GM,0,6.0,3.265655550676828
5955,84,12,"[7, 7, 58]",7,46.92889440291016,GM,0,12.0,4.240433076993212
5956,84,13,"[20, 7, 29]",6,13.98255779147626,GM,0,15.0,2.3507243736618273
5957,84,14,"[58, 7, 52]",6,23.08714760002043,GM,0,9.0,4.805864776353074
5958,84,15,"[30, 58, 11]",6,7.924906041169137,GM,0,15.0,2.3767230193180096
5959,84,16,"[41, 24, 29]",6,2.866445680952978,GM,0,12.0,2.8818247550617926
5960,84,17,"[6, 6, 22]",6,33.53225122099655,GM,0,12.0,3.028094429034041
5961,84,18,"[14, 38, 6]",6,0.23548651206311888,GM,0,6.0,2.3871964726856447
5962,84,19,"[23, 6, 6]",6,11.818573143270825,GM,0,6.0,2.280645398872094
5963,84,20,"[8, 59, 6]",6,2.5135711657364084,GM,0,9.0,1.9809451078278295
5964,85,0,"[53, 12, 35]",12,28.90773290182441,GM,0,12.0,3.0074305904820196
5965,85,1,"[14, 44, 46]",12,5.643376615433159,GM,0,6.0,3.361247449665274
5966,85,2,"[35, 20, 41]",9,9.482977396994748,GM,0,15.0,2.890327940694267
5967,85,3,"[51, 51, 15]",8,8.500455704672277,GM,0,6.0,1.5330443206083828
5968,85,4,"[56, 25, 20]",8,2.7627777233710518,GM,0,9.0,3.5039611740602012
5969,85,5,"[26, 48, 18]",8,0.5880638265074367,GM,0,12.0,2.5505724832044336
5970,85,6,"[28, 49, 40]",7,9.230433613021994,GM,0,6.0,2.3213060350707657
