,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
3569,186,4,WS,1997.3684233687688,2869.3649217681354,213.50129049018227,[-297.77931034 -293.31724138  -94.10344828],[-296.04255319 -291.54609929  -96.24113475],[-294.07913669 -290.71223022  -97.97841727],1371
3570,187,4,WS,2074.250856833498,2762.4469165917494,282.391046330988,[-264.00689655 -372.31034483  103.19310345],[-263.51388889 -374.38888889  101.84027778],[-262.23943662 -373.99295775   98.05633803],1371
3571,188,4,WS,2107.854704630243,2721.7603558482942,295.3472595003983,[-208.11805556 -329.93055556  120.47916667],[-204.79861111 -329.96527778  118.80555556],[-204.62068966 -327.79310345  117.02758621],1371
3572,189,4,WS,2213.600126579459,2751.8064209850245,376.5959361981531,[-222.3125     -336.72222222  -21.70833333],[-219.92307692 -337.74125874  -20.68531469],[-219.48275862 -338.91034483  -19.45517241],1371
3573,190,4,WS,2267.9741317302864,2682.476149891144,296.44556097914824,[-158.62758621 -395.48965517  -18.66206897],[-161.24637681 -398.65942029  -18.42753623],[-165.03496503 -398.76923077  -17.08391608],1371
3574,191,4,WS,2316.4996643786017,2670.7481262421734,282.43256146756806,[-250.625      -337.10416667   54.14583333],[-252.4137931  -340.99310345   56.46896552],[-255.46428571 -342.82857143   58.01428571],1371
3575,192,4,WS,2312.3451251083384,2691.072214698932,270.229596699131,[-264.68055556 -302.90972222    8.55555556],[-264.58741259 -301.91608392    5.87412587],[-265.17241379 -299.86206897    6.77931034],1371
3576,193,4,WS,2326.1549503317024,2606.4685272178253,168.09625656628208,[-243.90909091 -361.07692308   13.69230769],[-243.34013605 -361.17687075   14.55782313],[-242.14285714 -359.01428571   12.52857143],1371
3577,194,4,WS,2391.2667326570518,2611.2820193427165,196.54299553008437,[-191.89655172 -290.80689655   24.4       ],[-189.0979021  -292.40559441   25.47552448],[-187.96527778 -295.66666667   25.80555556],1371
3578,195,4,WS,2276.6991204089322,2653.491786429825,259.9944962892952,[-266.88028169 -261.72535211    3.5915493 ],[-269.45774648 -261.1971831     4.43661972],[-273.70344828 -261.92413793    4.44137931],1371
3579,196,4,WS,2225.0835520224887,2611.605860574329,314.31763644964536,[-256.71724138 -296.88275862   85.5862069 ],[-256.75352113 -297.94366197   87.26056338],[-257.5625     -298.57638889   88.33333333],1371
3580,197,4,WS,2191.788589068423,2518.366522316744,354.08976729600175,[-233.90909091 -371.9020979    -2.58041958],[-236.04861111 -369.07638889   -3.95833333],[-237.46043165 -366.56115108   -3.27338129],1371
3581,198,4,WS,2272.644975759372,2494.3582971041947,460.7874713198803,[-103.54545455 -340.32867133   89.94405594],[-101.14893617 -339.19858156   88.96453901],[-102.47222222 -338.16666667   86.44444444],1371
3582,0,1,ER,-272.92244942663297,-138.5973520829819,348.0704123066698,[ 181.21678322  259.23776224 -128.21678322],[ 179.07586207  261.32413793 -126.24827586],[ 177.99300699  261.79020979 -124.99300699],1306
3583,1,1,ER,-308.83221603889297,-113.94526770258734,471.84902849805485,[  90.16083916  225.36363636 -208.77622378],[  87.91724138  227.87586207 -206.22758621],[  86.32394366  229.11267606 -207.95070423],1306
