,time,center,coords,radius,order,type,iter
2150,195,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
2151,195,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
2152,195,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
2153,195,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
2154,195,9,"[59, 45, 44]",6,0.0,ER,1
2155,195,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
2156,196,0,"[51, 32, 48]",7,0.16666666666666666,ER,1
2157,196,1,"[40, 32, 56]",7,0.0,ER,1
2158,196,2,"[13, 58, 48]",7,0.7777777777777778,ER,1
2159,196,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
2160,196,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
2161,196,5,"[48, 24, 7]",6,0.0,ER,1
2162,196,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
2163,196,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
2164,196,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
2165,196,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
2166,196,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
2167,197,0,"[51, 32, 48]",7,0.6,ER,1
2168,197,1,"[40, 32, 56]",7,0.0,ER,1
2169,197,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
2170,197,3,"[25, 13, 7]",7,0.0,ER,1
2171,197,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
2172,197,5,"[48, 24, 7]",6,0.06666666666666667,ER,1
2173,197,6,"[53, 22, 22]",6,0.16666666666666666,ER,1
2174,197,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
2175,197,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
2176,197,9,"[59, 45, 44]",6,0.1111111111111111,ER,1
2177,197,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
2178,198,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
2179,198,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
2180,198,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
2181,198,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
2182,198,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
2183,198,5,"[48, 24, 7]",6,0.7333333333333333,ER,1
2184,198,6,"[53, 22, 22]",6,0.0,ER,1
2185,198,7,"[28, 38, 51]",6,0.0,ER,1
2186,198,8,"[48, 6, 55]",6,0.5,ER,1
2187,198,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
2188,198,10,"[23, 59, 6]",6,0.0,ER,1
