,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
1545,152,1,PW,2544.641795752466,3535.6933708580245,3507.759287299597,[-244.76190476 -310.10884354 -411.06122449],[-246.97945205 -307.56164384 -411.6369863 ],[-249.34931507 -302.48630137 -410.67123288],1334
1546,153,1,PW,2638.110057232916,3442.744466356189,3522.411299213952,[-167.73684211 -252.59210526 -542.57236842],[-170.1584743  -257.30225026 -540.08053691],[-174.78289474 -259.90789474 -539.59210526],1334
1547,154,1,PW,2606.3550146692673,3430.47252657732,3542.8610719325434,[-266.79865772 -436.16778523 -491.02013423],[-263.09210526 -437.55263158 -493.47368421],[-259.33093525 -437.68345324 -495.88489209],1334
1548,155,1,PW,2544.8759895244275,3630.01882657845,3505.046005005852,[-213.11842105 -223.65131579 -557.26315789],[-217.03870968 -225.90322581 -558.65806452],[-217.77777778 -231.05882353 -559.14379085],1334
1549,156,1,PW,2750.9048792917333,3714.1714864017927,3387.5215917703003,[-144.34666667 -400.5        -562.97333333],[-148.75352113 -400.26760563 -559.40140845],[-146.70149254 -400.36567164 -555.87313433],1334
1550,157,1,PW,2741.9704867619216,3580.172602807082,3435.137593691982,[-244.62025316 -373.44936709 -574.92405063],[-245.18791946 -377.32214765 -572.18791946],[-244.34193548 -381.19354839 -569.72258065],1334
1551,158,1,PW,2606.4352211959554,3527.4606823867207,3531.7651067306674,[-282.36231884 -304.8115942  -564.82608696],[-284.98571429 -299.60714286 -564.27142857],[-289.21153846 -295.77564103 -565.58333333],1334
1552,159,1,PW,2590.546161950558,3506.26360695113,3720.3748745177363,[-200.68387097 -276.99354839 -582.70322581],[-204.80503145 -274.9245283  -585.44654088],[-209.36912752 -273.81879195 -585.10738255],1334
1553,160,1,PW,2712.859791744665,3521.5336319267567,3627.9496529625903,[-214.36363636 -273.35714286 -523.5       ],[-213.55    -279.6     -524.01875],[-213.31034483 -278.66206897 -528.95862069],1334
1554,161,1,PW,2762.6168474661235,3504.5881084904418,3620.3371369909464,[-205.33333333 -217.45512821 -476.92307692],[-207.08609272 -221.82119205 -477.70860927],[-212.15       -222.62857143 -476.27857143],1334
1555,162,1,PW,2618.5476661861685,3461.365580543151,3548.74084903246,[-287.1292517  -256.62585034 -523.65306122],[-286.29530201 -260.87248322 -522.39597315],[-285.61842105 -265.60526316 -519.79605263],1334
1556,163,1,PW,2736.8148824122,3430.8893591023375,3545.045124011444,[-202.32903226 -226.62580645 -521.71612903],[-198.25157233 -225.19496855 -517.01257862],[-202.24161074 -227.74496644 -514.16778523],1334
1557,164,1,PW,2692.3482281767397,3493.1453584214914,3536.234915646861,[-179.56428571 -238.11428571 -518.47857143],[-183.63945578 -236.23129252 -517.76870748],[-187.70987654 -233.69753086 -517.20987654],1334
1558,165,1,PW,2765.2221682000345,3352.254910468272,3659.2524695048082,[-199.54166667 -332.94444444 -562.75      ],[-202.95205479 -330.08219178 -564.39726027],[-202.74025974 -327.49350649 -565.82467532],1334
1559,166,1,PW,2814.7438658034625,3192.1317922373173,3674.270459517673,[-278.34640523 -368.14379085 -586.83006536],[-273.6122449  -367.62585034 -587.11564626],[-267.7852349  -366.11409396 -584.69127517],1334
1560,167,1,PW,2830.330432938106,3193.7736237346016,3693.9122667963493,[-267.05333333 -308.77333333 -469.23333333],[-264.12       -308.42       -472.71333333],[-258.77564103 -306.71057647 -473.07044443],1334
1561,168,1,PW,2875.8153150648636,3165.7219061478468,3631.9909188496913,[-252.67721519 -356.15822785 -538.74683544],[-251.5        -351.80519481 -540.63636364],[-248.14379085 -348.05228758 -541.39215686],1334
1562,169,1,PW,2771.9687301073486,3142.238819553094,3681.254797358629,[-281.19863014 -220.98630137 -575.60958904],[-277.09803922 -225.22222222 -575.92810458],[-275.3375  -229.54375 -572.86875],1334
1563,170,1,PW,2786.8870333005916,3167.7251724544403,3626.035889608725,[-346.02721088 -296.14285714 -497.87755102],[-348.7791411  -298.55214724 -492.2392638 ],[-349.06410256 -302.1474359  -487.64102564],1334
1564,171,1,PW,2944.9572946354915,3222.3548815035197,3590.0108197242016,[-254.05882353 -379.73967081 -574.01166788],[-256.77931034 -378.2137931  -570.12413793],[-258.4259034  -352.97794118 -568.29900336],1334
1565,172,1,PW,3118.453599181337,3194.6345523939126,3462.0336511861333,[-276.24666667 -186.74       -582.36      ],[-274.22972973 -184.9527027  -577.35135135],[-269.46405229 -183.59477124 -575.44444444],1334
1566,173,1,PW,3032.2919571005787,3271.843593535343,3428.4620273591077,[-234.59868421 -258.01973684 -485.34210526],[-236.52413793 -261.56551724 -483.03448276],[-239.93421053 -265.42105263 -483.51315789],1334
1567,174,1,PW,2913.439407658022,3347.1534367696954,3511.33738084335,[-165.15584416 -423.6038961  -446.25974026],[-163.52287582 -419.41176471 -443.32026144],[-162.75675676 -417.03378378 -439.47297297],1334
1568,175,1,PW,2886.7097674874894,3361.090045372141,3431.1636020719634,[-265.14935065 -290.51298701 -551.0974026 ],[-268.75886525 -288.81560284 -552.56737589],[-273.80124224 -286.91925466 -551.98757764],1334
1569,176,1,PW,2910.9636751563576,3280.2569659534192,3588.6797337274484,[-185.58064516 -263.58064516 -494.86451613],[-190.22875817 -261.95424837 -495.88888889],[-192.96875 -265.5875  -491.9625 ],1334
1570,177,1,PW,2750.191227718196,3368.584823012575,3626.4151148024607,[-185.38709677 -288.70322581 -592.87741935],[-183.81879195 -290.28187919 -588.06711409],[-181.76100629 -293.47798742 -584.32704403],1334
1571,178,1,PW,2755.1614661333374,3260.3570385195144,3525.3121246246674,[-257.33552632 -349.05263158 -521.67105263],[-255.2585034  -353.04081633 -519.54421769],[-250.23448276 -355.92487141 -518.20689655],1334
1572,179,1,PW,2786.5987824584,3226.0000363193653,3553.3480929895186,[-402.5477707  -340.57324841 -524.59235669],[-399.75       -336.73684211 -527.18421053],[-394.93548387 -333.30322581 -527.8       ],1334
1573,180,1,PW,2812.157296651795,3253.246726517795,3502.8231025279347,[-305.30246914 -162.83950617 -532.62962963],[-305.94666667 -167.05333333 -535.85333333],[-305.62732919 -173.08074534 -536.73913043],1334
1574,181,1,PW,2763.1493467738364,3275.7587634616343,3520.3566602821024,[-106.17419355 -322.60645161 -435.47741935],[-110.68387097 -322.74193548 -432.70322581],[-112.8013245  -326.39072848 -437.10596026],1334
1575,182,1,PW,2757.994418704754,3379.447626229793,3630.6307340600683,[-192.32091718 -457.5778513  -576.88435374],[-196.49342105 -460.94736842 -576.5       ],[-200.97972973 -463.32403343 -574.72297297],1334
1576,183,1,PW,2773.7870583406207,3333.777198071387,3621.2789009850144,[-185.51948052 -345.94155844 -559.33766234],[-187.56756757 -349.06756757 -557.10810811],[-191.04109589 -347.66438356 -552.55479452],1334
1577,184,1,PW,2698.3949105697907,3336.088414992275,3668.7175168585572,[-339.63815789 -300.93421053 -611.16447368],[-344.06896552 -303.06206897 -613.00689655],[-341.94701987 -306.7218543  -616.75496689],1334
1578,185,1,PW,2472.417710356838,3434.076570932891,3576.937587093491,[-189.38926174 -297.53691275 -625.61744966],[-188.25170068 -294.87755102 -622.33333333],[-189.08163265 -290.68027211 -620.46258503],1334
1579,186,1,PW,2442.991853752841,3452.6771957670335,3723.108612160962,[-227.5704698  -200.11409396 -396.31543624],[-231.53846154 -200.11538462 -394.71794872],[-235.52760736 -201.25153374 -391.15337423],1334
1580,187,1,PW,2496.8192619582424,3566.6880342191102,3802.2923239475776,[-263.77419355 -239.         -521.91612903],[-266.83766234 -244.33766234 -519.33116883],[-266.93464052 -248.49019608 -516.77777778],1334
1581,188,1,PW,2389.6806095582306,3595.2621655430435,3758.474455654101,[-331.46583851 -314.69565217 -521.40372671],[-334.91333333 -318.67333333 -518.38      ],[-338.32836689 -322.38064516 -513.80482085],1334
1582,189,1,PW,2238.087012658183,3552.01629346273,3714.1821673355917,[-341.69871795 -200.82051282 -388.13461538],[-340.32226107 -204.05556555 -409.91176471],[-337.33333333 -209.21794872 -385.77564103],1334
1583,190,1,PW,2284.505713682079,3654.1739648850976,3561.1432619654634,[-207.02453988 -302.31288344 -526.69325153],[-204.57894737 -307.15131579 -523.34210526],[-201.22435897 -311.12820513 -522.79487179],1334
1584,191,1,PW,2185.5231568219983,3760.449412167509,3660.863798518242,[-263.58125 -171.625   -569.8875 ],[-260.94230769 -171.78846154 -566.02564103],[-255.0397351  -172.27152318 -563.30463576],1334
1585,192,1,PW,2152.943219917672,3531.005580043018,3529.6250450325515,[-299.16875 -360.18125 -470.8125 ],[-296.6        -359.3862069  -467.28965517],[-296.29487179 -356.18589744 -465.33333333],1334
1586,193,1,PW,2154.633712655328,3755.141043797041,3592.107738773321,[-313.55769231 -313.80769231 -407.88461538],[-309.60666667 -318.1        -409.42      ],[-307.91558442 -320.68831169 -413.93506494],1334
1587,194,1,PW,2128.657380060532,3744.749541586956,3542.3067173596014,[-331.02631579 -242.625      -604.47368421],[-328.43312102 -238.22929936 -602.27388535],[-325.58940397 -236.01986755 -599.00662252],1334
1588,195,1,PW,2227.0033613538853,3763.9252723179943,3613.8470555367,[-234.10596026 -317.38410596 -522.58278146],[-229.62251656 -318.41059603 -521.47019868],[-225.51898734 -321.02531646 -519.67088608],1334
1589,196,1,PW,2158.2540948795477,3864.711266772865,3701.101364944921,[-284.72727273 -173.51298701 -613.87012987],[-286.6        -176.15172414 -611.34482759],[-283.41610738 -180.75838926 -609.38255034],1334
1590,197,1,PW,2125.103245870668,3778.8105748335997,3601.6553444269,[-286.52739726 -411.06164384 -584.37671233],[-285.84713376 -414.30573248 -588.13375796],[-285.88194444 -412.35416667 -591.97222222],1334
1591,198,1,PW,2221.2454221614794,3803.035963723199,3644.9535949961637,[-191.45205479 -206.36986301 -568.47945205],[-193.7654321  -202.31481481 -569.48148148],[-196.14556962 -201.25949367 -564.5       ],1334
1592,0,4,PW,49.386830502878624,-110.33624338513954,-33.80043206467903,[-414.89032258  452.45806452 -405.01935484],[-414.15189873  451.20886076 -410.53797468],[-414.18300654  452.74509804 -415.92810458],1330
1593,1,4,PW,-88.42835188203782,-32.916524633450166,-246.07274675564705,[-322.0681082   423.4244861  -514.09032258],[-318.46202532  425.40506329 -519.15189873],[-316.11409396  429.87248322 -518.46979866],1330
1594,2,4,PW,-77.35128885037196,-59.72774402783796,11.186144187172687,[-368.61333333  308.70666667 -299.16666667],[-368.15189873  314.2278481  -298.71518987],[-364.55965161  317.38666667 -298.65943048],1330
1595,3,4,PW,-34.60968481743845,-95.03468132556964,-49.86256677180302,[-315.25     478.9     -428.96875],[-311.21518987  476.64556962 -425.71518987],[-313.11801242  477.04347826 -420.32919255],1330
1596,4,4,PW,-55.835642656547066,101.95204444500001,54.23532628767481,[-334.19310345  479.60689655 -413.57241379],[-337.37662338  481.92207792 -417.73376623],[-340.55479452  483.17808219 -423.16438356],1330
1597,5,4,PW,-171.35101081742528,-42.12976401404342,262.3766224526979,[-208.30967742  398.90322581 -436.64516129],[-205.68243243  403.18243243 -435.93243243],[-205.01973684  405.11184211 -439.98026316],1330
1598,6,4,PW,-131.7289749107767,179.71424110375173,161.2255377628714,[-341.55782313  454.21768707 -515.06122449],[-340.3931674   450.07411306 -509.73026316],[-340.35064935  447.20779221 -505.06493506],1330
1599,7,4,PW,-107.23758351030614,65.38005567566464,480.64345733522737,[-212.9375      543.24305556 -394.69444444],[-216.24        547.87333333 -393.98666667],[-215.90647482  548.24460432 -390.29496403],1330
1600,8,4,PW,-117.00326674226679,-182.47897016373201,365.0177453232153,[-328.88111888  471.8041958  -351.73426573],[-324.28476821  470.10596026 -349.38410596],[-319.7721519   467.         -346.34177215],1330
1601,9,4,PW,-164.454591332495,-226.33873207782807,501.67037045819734,[-341.82467532  457.38311688 -380.30519481],[-337.35810811  456.00675676 -377.10810811],[-338.73972603  458.19863014 -376.7739726 ],1330
1602,10,4,PW,-120.95001347743846,-256.84054495864063,457.0733733652721,[-304.41558442  436.66883117 -420.21428571],[-302.97163121  438.20567376 -423.38297872],[-298.62        440.18666667 -421.26666667],1330
1603,11,4,PW,-173.50940699980842,-153.03387793096394,465.9297948779366,[-332.86363636  447.34415584 -435.05194805],[-326.79487179  446.38461538 -435.6025641 ],[-322.68908456  449.71612903 -436.10165324],1330
1604,12,4,PW,-222.66481531802256,-125.47085119855137,439.03695813251454,[-273.44814215  434.08450704 -564.24870511],[-291.79591837  452.29251701 -564.85714286],[-291.68  456.54 -565.6 ],1330
1605,13,4,PW,-154.12946443233758,-268.6155111585898,487.429941085842,[-198.66447368  420.84210526 -348.09868421],[-201.59235669  420.94904459 -352.05095541],[-205.16883117  419.07142857 -355.72077922],1330
1606,14,4,PW,-213.5322987937765,-444.31254668871355,532.5264548868035,[-285.97350993  582.06622517 -309.05960265],[-284.24666667  587.68666667 -309.61333333],[-286.31914894  588.84397163 -313.4822695 ],1330
1607,15,4,PW,-101.74927478243688,-449.4225583862475,757.8961908910346,[-273.83647799  469.33333333 -456.40880503],[-277.54545455  466.91558442 -459.58441558],[-280.8516129   469.61290323 -464.63225806],1330
1608,16,4,PW,-80.6834972839306,-452.02190645246884,762.6842125455249,[-342.29417361  386.52739726 -323.44244113],[-338.20496894  387.7515528  -327.21118012],[-336.14556962  389.11392405 -331.71518987],1330
1609,17,4,PW,62.54294186169504,-671.5883554795316,825.7807380565996,[-324.18064516  310.96129032 -415.42580645],[-324.96753247  311.13636364 -421.01298701],[-327.25503356  306.85234899 -425.02013423],1330
1610,18,4,PW,105.6714272661033,-740.8471595193407,717.4577447892541,[-405.21153846  435.61538462 -364.17307692],[-405.23870968  437.32258065 -369.12258065],[-401.13548387  436.61935484 -372.7483871 ],1330
1611,19,4,PW,63.645960388490096,-765.4798462447477,782.5393400434959,[-366.44736842  391.88157895 -389.54605263],[-366.44604317  389.57553957 -386.25179856],[-370.5704427   386.15068493 -385.93237418],1330
1612,20,4,PW,261.493950690903,-819.9495576770619,654.4754016931327,[-261.32885906  402.98657718 -358.60402685],[-262.29677419  401.92258065 -352.78709677],[-262.8974359   401.42948718 -347.33974359],1330
1613,21,4,PW,144.90688875178344,-898.1910018731393,666.0723456723192,[-269.4         438.46666667 -428.10666667],[-269.69230769  441.98717949 -424.98076923],[-271.69565217  443.22981366 -420.20496894],1330
1614,22,4,PW,187.82967469897693,-880.4726540340106,921.354071377198,[-364.50955414  538.47133758 -514.21656051],[-368.80625  539.89375 -514.75625],[-372.49668874  537.99337748 -517.77483444],1330
1615,23,4,PW,250.2161248676445,-827.3130126375662,938.9184924907769,[-371.79738562  451.86928105 -377.71895425],[-367.96644295  455.48322148 -378.65100671],[-363.69281046  458.05228758 -379.24836601],1330
1616,24,4,PW,415.6295588511483,-993.5341813929142,918.429813684849,[-421.36986301  310.65753425 -359.08219178],[-420.35616438  311.52739726 -354.83561644],[-415.54362416  311.89261745 -353.51006711],1330
1617,25,4,PW,368.9135646154816,-1048.3206124121216,1030.292376162997,[-355.91025641  404.46794872 -370.6474359 ],[-350.80263158  404.80263158 -373.60526316],[-349.74172185  402.32450331 -377.49006623],1330
1618,26,4,PW,523.696809011753,-1227.964835519379,1227.7144032668084,[-322.52380952  353.72108844 -400.0952381 ],[-326.13907285  355.27152318 -402.30463576],[-327.17948718  354.48717949 -407.43589744],1330
1619,27,4,PW,423.2626604277038,-1171.798834001211,1271.2994110060545,[-257.15862069  428.37241379 -396.49655172],[-253.75        425.32051282 -396.6474359 ],[-254.10526316  421.19736842 -400.86842105],1330
1620,28,4,PW,574.7401025918277,-1094.6705539906175,1475.4774590087259,[-315.35        398.22857143 -484.85      ],[-311.00666667  400.28666667 -481.31333333],[-309.05960265  402.75496689 -477.1986755 ],1330
1621,29,4,PW,714.061849403295,-1040.5333133291908,1628.3997181064437,[-398.6875   532.4875  -384.38125],[-402.45033113  532.28476821 -382.93377483],[-405.55525465  534.44632776 -386.95890411],1330
1622,30,4,PW,855.7735607101274,-1182.6161774152224,1738.123609542884,[-326.84246575  480.52054795 -476.8630137 ],[-327.19736842  482.73026316 -474.21052632],[-321.44375  482.34375 -470.6625 ],1330
1623,31,4,PW,983.7116558596354,-1414.4930860985307,1871.8644606806495,[-375.9020979   427.28671329 -251.96503497],[-374.65822785  422.08227848 -252.89873418],[-376.47333333  417.02       -251.74666667],1330
1624,32,4,PW,1073.6490576137423,-1446.859693456587,1881.9720053986098,[-276.56551724  379.71724138 -412.64137931],[-278.26490066  374.97350993 -408.59602649],[-281.84615385  376.94230769 -405.05769231],1330
1625,33,4,PW,1285.9381771222193,-1570.4422629906853,1946.0199941069259,[-299.65384615  488.92948718 -501.01923077],[-297.00649351  493.42857143 -497.92857143],[-297.27272727  491.11688312 -492.55844156],1330
1626,34,4,PW,1456.4258317778529,-1626.1384613785606,2306.1658293106857,[-279.47133758  466.38216561 -373.31210191],[-276.06535948  465.56862745 -377.25490196],[-272.69811321  460.44025157 -379.72327044],1330
1627,35,4,PW,1637.0151593956823,-1647.6094825643427,2399.8863421057667,[-366.08552632  458.86842105 -329.42105263],[-366.35947712  457.7254902  -323.40522876],[-366.97385621  460.30718954 -319.38562092],1330
1628,36,4,PW,1653.111783755485,-1714.2896316102576,2723.4329991167506,[-210.59859155  542.71126761 -463.38732394],[-207.75324675  545.72727273 -459.77272727],[-201.62745098  547.87581699 -459.54248366],1330
1629,37,4,PW,1519.5428623136497,-1811.5129755327157,2761.185444973665,[-238.76397516  370.38509317 -496.9068323 ],[-241.84        368.39333333 -495.84      ],[-245.80392157  364.74509804 -498.09150327],1330
1630,38,4,PW,1864.520540946261,-2167.485488143285,2832.906995574298,[-360.2885906   546.4295302  -487.79194631],[-358.5375   549.50625 -483.1125 ],[-354.0955414   549.86624204 -479.11464968],1330
