,sigma,omega,std_sigma,std_omega,params,type,CUMUL_STD
464,47.20881833866679,0.688790962463211,1.8874010193371349,0.021383728567027624,1000N_0.3125V/E,power,0.4899402106416508
465,56.768736733895636,0.5719933969387601,2.075067903070447,0.014657268162616028,1000N_0.3125V/E,power,0.4650139310797589
466,67.80188151422703,0.45541796682085717,1.4314264102639487,0.02252913303828846,1000N_0.3125V/E,power,0.4216755887763747
467,78.81724544376189,0.3297681339343642,1.4852024238750308,0.017953234107898862,1000N_0.3125V/E,power,0.3920829966842194
468,85.40612113669246,0.16703779557550974,2.200739256430347,0.026472310742104738,1000N_0.3125V/E,power,0.5866569934194723
469,91.71073370273567,-0.029114077055487735,4.740824313667187,0.05173638512147524,1000N_0.3125V/E,power,1.2351800567872382
470,5.846035221637733,1.0027353558779564,1.016269111530598,0.010763511486305487,1000N_0.375V/E,power,0.2509479470902318
471,23.193747425235266,0.8446986552643831,2.234854440406781,0.02458774439296867,1000N_0.375V/E,power,0.5765159401749815
472,40.55283859895765,0.6652817451358952,3.068792640207364,0.027440123278388573,1000N_0.375V/E,power,0.7433022136349284
473,56.12572262233017,0.5094282105596607,3.882268294013385,0.03726160576717649,1000N_0.375V/E,power,0.9656643381397693
474,70.40664781571833,0.3528420106087061,4.70592866304589,0.027633774305980047,1000N_0.375V/E,power,1.0249019718023937
475,87.4140335886782,0.1693744955750311,2.278041933635222,0.015082356924246173,1000N_0.375V/E,power,0.5033268317828818
476,102.89494741256763,0.01254497394469566,2.1622647770232484,0.043265949836977555,1000N_0.375V/E,power,0.7224324203600505
477,118.82706407736164,-0.16722549152112506,5.481794982729986,0.0291784449557226,1000N_0.375V/E,power,1.1706726119105308
478,132.87461178790713,-0.34705295712739503,5.864599433439129,0.04787937925152521,1000N_0.375V/E,power,1.394656369870603
479,143.5004739208245,-0.5690555421930708,5.553643246640682,0.03465321091129936,1000N_0.375V/E,power,1.2293669994303686
