,Cellid,Motility,Persistance,AutoSlope,P-val,Lambda,Max_act,Speed
5034,164,0.0,0.0,,,5000,472,0.0
5035,187,18.84514187929051,18.210867827077852,-0.0005100565480134274,0.034171903336062744,6000,788,0.9555799878405188
5036,206,5.4648703345472285,115.64213743348073,-0.0004684449577481431,0.03433329859291382,7000,4000,0.2718796310031873
5037,110,21.12847167383425,989.3018174862345,-0.0038224403984741585,1.177177160557122e-24,3000,1000,0.22324775878378866
5038,72,61.070228041591655,132.46457109808702,-0.0006398149058312942,0.0046685568658916135,3000,577,0.7963011560627902
5039,181,38.65666788745919,134.77838513292124,-0.0015033646669189702,4.047634024413588e-06,6000,261,0.7960595851935529
5040,47,12.093295487337135,179.94940828952764,3.7445178109390224e-05,0.9159781820887261,4000,577,0.34851156705094305
5041,207,0.0,0.0,,,7000,261,0.0
5042,17,0.15690639989143082,199.1973817007788,-0.0008123683542453367,8.928127672725162e-06,1000,5000,0.04669401059552598
5043,146,10.759081990632632,15.02485026674714,-0.0007007317504946692,0.004092779210387164,10000,577,0.7208343639714342
5044,136,0.10109960988963092,5.556352126935632,0.011247568751882325,0.7681561532555554,5000,50,0.015176515836557327
5045,205,30.14906295229235,224.27251681859195,-0.001051649040180915,0.0007990228838665805,4000,894,0.5139381760910918
5046,124,0.18184093177968877,476.26156876498516,0.00028823254351680836,0.9848070627559671,5000,50,0.0032788812700188736
5047,179,29.707110506420985,147.80117496834634,-0.0015294795258141544,1.752684691220924e-06,4000,366,0.5758369185407695
5048,179,9.883045609894419,198.506215306735,-0.0019141468807566428,0.0009641869760489418,3000,1000,0.29316003808027435
5049,14,9.264798038746559,206.74727785403715,-0.002644935280690638,1.367359004373454e-07,2000,472,0.2677242714268791
5050,181,5.488770635090964,232.17207262440445,-0.0021135775264386025,1.4811288765627754e-21,8000,4000,0.24574438331473225
5051,188,77.25880700982721,215.077399304855,-0.0007119906618429623,0.004638727537217968,8000,366,0.9217712066574794
5052,65,11.229090585369033,355.4072253407912,-0.0019334318747360538,2.3498603650485303e-10,2000,894,0.22836473540792893
5053,212,35.005717104765274,190.27658094798517,-0.0014020744983017851,1.700047443429241e-06,8000,2000,0.6049690081430388
5054,19,1.255725156770145,14.407183598878811,-0.0015513087983459488,2.102397400189701e-11,3000,2000,0.3305887882636588
5055,144,23.305687962892286,41.77585043095055,-0.0012166965391258628,5.078230847073755e-06,4000,683,0.6324286847757407
5056,6,1331.408812240618,51440.284667804204,-0.00030116935617255,0.17113471792289417,10000,5000,0.2583414570702041
5057,133,124.78642392557236,711.0656976180675,-0.0005639074101403613,0.0008362709808851571,2000,2000,0.5738772641685833
5058,28,13400.535291805492,86104.76037099303,-0.0016186512358999938,2.73225884755822e-11,7000,788,0.6218685295853486
5059,184,0.0,0.0,,,10000,1000,0.0
5060,18,34.45319124963722,52.335824611408526,-0.0009696006436134985,4.202663513760789e-05,3000,155,1.0028204483671863
5061,57,1.1831609235647265,168.72706892919558,-0.0022454991916061834,1.8918553614197323e-24,10000,5000,0.1329037209995697
5062,126,11.970680869124891,353.8380516172275,-0.003350294929771644,4.2453885054986943e-35,6000,2000,0.3028908369382198
5063,205,6929.7275789853575,47748.8844709321,-0.0007094462668720911,7.242882605295497e-05,8000,4000,0.6051800192658308
5064,126,300.321926201261,2722.4506355484627,-0.0014134196551298065,4.3976582738506124e-09,8000,1000,0.4845639452678107
5065,182,21.26977672256915,275.57542870417547,-0.0019817437543963264,1.7786615499566291e-25,10000,3000,0.4213023299438169
5066,168,4291.048558908525,52718.61996362835,-0.0024091584089985614,5.464906681740295e-16,3000,366,0.4231373655902332
5067,122,41.17795248280143,4271.262857069012,-0.003520095170591714,6.333054774444007e-24,3000,894,0.15857441028044636
5068,29,2.3831431833280328,338.4128799790488,-0.0006742658175005642,0.004832342742192034,8000,4000,0.13687113050856328
5069,202,20.989351754309517,91.7049719822547,-0.0005487688730398709,0.011825359935152503,6000,3000,0.5646815846600928
5070,46,16.347464019716245,346.2800282607664,-0.0007148172197905325,0.010562526485518073,10000,4000,0.33446410196212484
5071,102,583.9356280284997,48987.061451713016,-0.00016579694691023155,0.39566492749896887,1000,4000,0.1263821431682208
5072,44,110.8788723943922,1147.141471407277,-0.0008876957950807807,3.4673410748804005e-06,10000,5000,0.3804616416000273
5073,119,79.34921434852569,165.03848919002218,-0.0008335854532927527,9.052567824363308e-05,8000,577,0.844784301923514
5074,79,122.96821772245211,15806.821365220729,0.0013009833562837023,0.7261744656277715,1000,1000,0.02344755151112351
5075,10,288.4627885922633,44529.458565968846,-0.0004529195042403777,0.003184193012070693,2000,577,0.12590596001887527
5076,85,124.50582180491774,200.32311245993745,-0.0005892181125927062,0.018414325783989285,9000,155,1.1518967506464022
5077,191,84.9500478504151,92.74989800198276,-0.0010225874626576324,9.758884373423114e-08,10000,155,1.3338540713763347
5078,117,0.0,0.0,,,1000,577,0.0
5079,32,4140.819241867246,31363.270724334292,-0.001784472731905268,8.003097517887209e-11,4000,683,0.5866343627189715
5080,204,356.7009943530131,296.4176040107414,-0.0013968832952290181,4.5272592624802487e-10,9000,50,1.6729168777330254
5081,110,19.66727372312046,76.16867035076667,-0.0034399005422985234,1.581494444537007e-35,8000,366,0.5868050200548208
5082,129,16.27265844964178,236.42292430860329,-0.002274611989587135,8.837064054704242e-16,5000,894,0.37155299389466667
5083,9,18.902576312809252,128.3810113388281,-0.0008904526716237148,8.178167509980074e-05,6000,894,0.5797103528494513
5084,119,5443.008687163118,29439.933552719376,-0.00021798817453019798,0.38923003945783285,6000,2000,0.6203510741844549
5085,73,167.61779537454908,805.7871321650529,-0.00129255715668485,3.431195319235984e-08,9000,577,0.6557874251651934
5086,174,1.2967675069348419,1.0482588397533588,0.008911923164409126,0.6093251644957698,5000,50,0.05598594650955931
5087,170,8213.382628192307,23053.84091440058,-0.0017092867754456328,1.4521745568246273e-09,4000,155,0.9538337280426927
5088,40,34.93978687643082,551.5718580208282,-0.0023130278072368794,2.5048561736535745e-28,6000,1000,0.2865656487352182
5089,164,48.89719308966909,175.10009978156984,-0.0021550280331347135,3.9590082839652e-11,5000,261,0.8460801919905063
5090,196,0.6797998615056392,8215.448434204865,-0.32656283234006006,0.01827186242345691,3000,155,0.0009374739905031326
5091,5,0.9707615296536206,27.848176978150864,-0.0016933152372977777,8.364768370810954e-10,5000,3000,0.20591228091078756
5092,6,76.43522741349234,61.397299182595134,-0.0006689375787267049,0.013043445488805006,5000,472,1.212678161555921
5093,50,36.15669222019748,274.23124589890216,-0.0027746844209898236,3.224037546366131e-32,9000,472,0.5722275895489874
5094,26,0.009251377594257364,46.827259104518674,-0.0018885080803833203,0.7937545203051983,1000,894,0.0029395918861652623
5095,191,802.824545724003,17486.947500806258,-0.0018970364786836328,5.816337964805213e-16,4000,788,0.33628622345995596
5096,134,100.81808248091032,215.32958481036698,-0.0007498452226209942,0.004361561645045579,7000,155,1.041918081508784
5097,215,32.451945912396624,20636.887892975545,-0.0011421736751824612,2.539431270389664e-10,2000,5000,0.07018230112577306
5098,15,0.0018481333295294435,2.093480367621919,,,1000,155,0.0004925974212404265
5099,178,1.4586595042195523,2007.6715260934045,-0.0027886059560259854,0.9337910730670118,1000,366,0.002527101543577946
5100,162,382.198558754155,2914.1132314531906,-0.001496342952661439,1.0656801151568191e-11,8000,1000,0.5792349222385308
5101,207,17.635712603576273,2158.2349222920607,-0.0013285745012295241,1.0489908516469704e-08,5000,4000,0.14921753995840925
5102,42,0.0025945741016232815,14.440415777068155,-0.036044892520925145,0.2314870036878441,1000,577,0.0015404354013997968
5103,138,0.03780610351724445,177.08427897065508,-0.0004340641521296648,0.03352196647469944,3000,366,0.023659854953220052
5104,171,2530.361122492325,24514.709600032125,-0.0021805480582954033,2.804304839420838e-10,4000,577,0.5045492564444934
5105,170,1.4833014260461783,111.88374764849026,-0.002276330273727012,1.4597133184157593e-23,7000,4000,0.17128862119723381
5106,113,0.0,0.0,,,1000,788,0.0
5107,72,0.9660673713497766,36.65753058652125,-0.0007731710352226486,0.00016671654382845953,7000,5000,0.2001725611207593
5108,132,51.64738809176694,29.64720078809061,-0.001666339089286324,2.240609987785713e-11,4000,155,1.3665204442831842
5109,206,8.414291455369154,165.86410057141424,-0.0008415043484564267,0.000733375797026131,6000,4000,0.3151137860770008
5110,69,7.360446414993001,64.81266629901297,-0.0009818787649861901,4.483421181812931e-06,6000,577,0.627319865768826
5111,200,328.91592669426853,333.5187013591959,-0.0011137837934175703,1.461036382418344e-07,6000,155,1.401635099133664
5112,53,68.4350126420425,84.58568331195984,-0.00041241323935303016,0.0696663593822913,8000,366,1.0862065813246227
5113,182,13.70061944306253,92.89005789400922,-0.0014748154568554243,1.2258443279491118e-09,2000,472,0.5392542505404986
5114,111,2776.547529850999,43193.06176905759,-0.001358065129121897,4.504642333011584e-11,6000,3000,0.37798699484083387
5115,167,32.34727474022698,2317.3962086146603,-0.0008577292963331532,0.0025724893316425366,7000,3000,0.20043036074741805
5116,36,7.662182779805689,41.48271519129944,-0.00048015259002832445,0.08605496386830332,7000,3000,0.5446723695528671
5117,34,73.97567478631184,368.8761124200176,-0.0011350455589380873,2.5490085576501482e-08,2000,1000,0.6766306885882328
5118,212,4.293445883092631,37.40454044306255,-0.0022847290160371,2.5027887560436717e-14,6000,788,0.43985155301035805
5119,97,0.003555907142703183,76.94336107313953,0.001570310292812725,0.9562421259564431,1000,5000,0.0012080303296461707
5120,127,204.02049916821036,126.89640940938256,-0.0010092776106334724,5.203274760865225e-06,7000,155,1.5250055372733646
5121,223,0.2500942874607188,801.5013819830474,-9.05172261373895e-05,0.5694410465814688,1000,4000,0.026815215298164687
5122,9,27.876304288366363,85.30703024716655,-0.0005319286384362602,0.008258434728388758,9000,577,0.9497204942108599
5123,112,92.12338209436903,159.51509730567912,-0.0006280885013192345,0.035948308401141035,10000,261,1.068935469476914
5124,192,41.26935904110895,91.067571856429,-0.0008555146139230193,9.188985728506692e-05,10000,3000,0.689421891461106
5125,183,4.058969061228362,85.41686252178582,-0.0009657846788449272,0.022946459175257446,2000,472,0.32365035473018905
5126,0,0.0,0.0,,,10000,3000,0.0
5127,22,0.0,0.0,,,1000,261,0.0
5128,71,25.758163899463824,34.25926210143706,-0.0020211306918056877,3.1586641531714312e-12,3000,366,0.9572468852257977
5129,150,7471.805723594193,37343.614455414616,-0.000587638415930105,0.059195964508867244,4000,472,0.672408466747817
5130,143,29.76600329952631,138.31136217683033,-0.001467937475711267,1.9304969874222866e-13,8000,1000,0.6369695726819644
5131,76,29.039639965207527,105.6034438131977,-0.00040755609966715056,0.18764698107649555,7000,366,0.8347795586253366
5132,55,18.082506919120455,29.69775039921603,-0.0020618649252521896,8.129074906154726e-15,7000,261,0.9721469878927017
5133,24,13.780044484931828,10.896011774738124,-0.0006460116126899804,0.0010123364715445022,6000,2000,0.8154243428422715
5134,220,254.56002885629573,438.7071852774388,-0.0009571694383051639,9.08843148788536e-06,10000,261,1.2062676207856797
5135,114,0.6459043060634262,116.27058942860788,-0.0025495871024891485,1.0349810728212376e-10,2000,577,0.10867534638469588
5136,17,0.01916565388916715,54.084354156841826,0.05068700452224045,0.709776221731838,1000,50,0.0031979046581252345
5137,64,0.013296987212845147,148.91865709403845,-0.0002003347350916843,0.5373137718359386,10000,366,0.009172367380321355
5138,6,0.1002320574297433,67.79252961943416,-0.001736602832806682,0.516740628122957,1000,1000,0.012320412053859022
5139,178,49.499313111747874,38.89481103467814,-0.000487266471718146,0.012228815831084091,10000,50,1.6053993179382164
5140,133,2941.729724308296,38239.44983606762,-0.0008438394880158659,1.742951661302263e-05,8000,5000,0.446902434719384
5141,72,19.506381116481684,72.30103320365446,-0.0012975532352936228,5.249579040172249e-12,5000,894,0.6452762506021017
5142,100,4068.7190111315326,68748.51767173664,-0.0012209132012990017,7.699402058068408e-06,9000,3000,0.36391266298620784
5143,164,96.93579237662878,106.47489546083634,-0.0026594527563666404,4.946635082426046e-24,5000,155,1.1904045660765603
5144,165,10.750516076587996,130.52978011324296,-0.0018487300076419912,1.333666588665991e-15,5000,4000,0.4391638338351565
5145,100,12.177855218743003,33.450474838809626,-0.0009792580950528115,0.0002753819547374596,6000,683,0.6422371009093024
5146,93,7.660585735960169,16.196938880163447,-0.0012576585913821542,9.031986200523582e-07,7000,788,0.6386621479338527
5147,78,19.218100897486124,78.0939355119273,-0.0014608779161588469,7.778989217609672e-08,10000,261,0.6902969989721393
5148,143,11.427902298516427,333.6438681381905,-0.0006259704010533452,0.0013932215396117778,5000,4000,0.27457692632947045
5149,185,0.01754310913543128,40.856687042050005,-0.08963640063181502,0.3766358125692595,1000,261,0.001906695117063034
5150,7,5.1818300860159034,47.11869765365704,-0.00018622953245620713,0.47546627247537465,4000,1000,0.45154509851104113
5151,201,843.0250805675323,47848.49761978045,-0.001239193795259912,1.7719863384600715e-12,8000,894,0.19871171936997453
5152,212,203.1159870795752,236.8802455743153,-0.0009036325802096615,0.0016188333751470455,4000,577,1.0822413507524358
5153,129,21.938603558732044,275.5016694168761,-0.0007707438230036236,0.0010727107739620634,4000,2000,0.40985487269190113
5154,98,0.7918521345994644,91.98559372131238,-0.0007790162975534617,3.5969354873749595e-05,2000,5000,0.13767182684361376
5155,174,52.02422479295539,179.0869168220929,-0.0008280966521021272,0.0020921507130866475,4000,788,0.6365694200126453
5156,77,12.890942665320615,263.64858059757285,5.139962520028903e-05,0.7802166018840473,4000,5000,0.34048613223744734
5157,126,3.6973296009638075,128.7070439696427,-0.0003281343382641408,0.043517289518921164,3000,4000,0.23898277242034746
5158,197,0.0,0.0,,,8000,1000,0.0
5159,62,48.16139068214912,153.38185082432935,-0.0008207386605855564,0.0013870686780419069,9000,1000,0.72596968960957
5160,207,66.90968212866105,106.68440347821755,-0.0005850930659082212,0.009925947190054747,6000,3000,0.9477969537027952
5161,147,3881.5555171796873,40752.4943769932,-0.002007501432586262,4.847685516877682e-21,7000,5000,0.38245454212650665
5162,39,91.78787586089842,300.94680038289056,-0.0008853071058891949,1.603623498165572e-05,7000,683,0.7818884686734138
5163,197,2.850660847217425,438.4455161527696,-0.0018863554999321705,2.752869207353164e-11,2000,894,0.13878031840684812
5164,35,0.0,0.0,,,3000,3000,0.0
5165,66,16.958552777748242,85.07345072490887,-0.0016113171403583926,1.3577802198177261e-10,10000,366,0.5933768679095694
5166,176,101.06403843798843,93.58915618233884,-0.0010178480095975604,7.768503453759819e-05,7000,50,1.4499931963385064
5167,13,82.46321341928973,336.8657642050518,-0.0006534163636707991,0.04784798918702795,5000,788,0.6753768427290228
5168,122,44.485243167833346,19.503461883873616,0.0011642508643300781,0.5254076353760675,1000,894,0.2888162043016304
5169,127,51.32374054968913,57.02736232943944,-0.00021487765801949532,0.39948387193516877,5000,155,1.3236288609609994
5170,68,1.5205257000150905,86.38378133726007,-0.0013188313576343725,2.4627346195196664e-13,3000,4000,0.20382655418196496
5171,55,53.94511944669923,27.68969081186506,-0.0012987841654317168,2.2521941906471388e-06,9000,2000,1.1914023185733147
5172,169,5883.843271874056,59957.7402084667,-0.0009630423543671262,0.0021865796296395585,3000,577,0.4879785476063832
5173,45,100.52289284048997,84.42629526467212,-0.000942051931856198,5.150511879173675e-05,6000,577,1.1055485514445307
5174,82,23.263379224363018,52.47213672576678,-0.0013908470893257104,1.9088570049776733e-09,9000,2000,0.6866920366427964
5175,201,5.454725457003639,56.76595655104907,-0.0011421661792285344,2.7420927933268484e-07,5000,1000,0.41854122776049707
5176,170,21.826949604665185,38.36896273108986,-0.00033750122024600013,0.26426451695283665,6000,261,0.8753593099180058
