,clustering,path_length,std_clustering,std_path,n_edges,params,type,CUMUL_STD
0,0.24210037542847,1.9547272727272726,0.01140804526718936,0.005299286797984168,"[1.9543434343434343, 1.9533333333333334, 1.9501010101010101, 1.951111111111111, 1.9539393939393939, 1.9557575757575758, 1.9628282828282828, 1.9567676767676767, 1.963838383838384, 1.9452525252525252]",100N_0.125V/E,power,0.23261705897524418
1,0.2673968688749367,1.9474747474747474,0.01465106917915322,0.004642949922325923,"[1.9496969696969697, 1.9418181818181819, 1.9501010101010101, 1.9496969696969697, 1.9385858585858586, 1.9486868686868686, 1.9513131313131313, 1.949090909090909, 1.942020202020202, 1.9537373737373738]",100N_0.125V/E,power,0.3025867682916211
2,0.2993152918497749,1.9378181818181819,0.021261875957593438,0.015117213697791529,"[1.9567676767676767, 1.9195959595959595, 1.9406060606060607, 1.9323232323232322, 1.9250505050505051, 1.9163636363636363, 1.9648484848484848, 1.946060606060606, 1.9464646464646465, 1.93010101010101]",100N_0.125V/E,power,0.44821556287260667
3,0.31012201769959147,1.9419595959595959,0.013144360481733404,0.009627295989984254,"[1.9494949494949494, 1.9486868686868686, 1.9365656565656566, 1.9393939393939394, 1.9256565656565656, 1.9543434343434343, 1.9545454545454546, 1.9426262626262627, 1.9408080808080808, 1.9274747474747476]",100N_0.125V/E,power,0.27126636659737924
4,0.333449235543654,1.9393131313131313,0.01985651518727539,0.010631791778855326,"[1.9503030303030302, 1.9434343434343435, 1.9325252525252525, 1.9406060606060607, 1.9363636363636363, 1.9187878787878787, 1.9527272727272726, 1.928080808080808, 1.9367676767676767, 1.9535353535353535]",100N_0.125V/E,power,0.4166837976063044
5,0.3318290410497783,1.947010101010101,0.013914387375657335,0.009416417117756506,"[1.9387878787878787, 1.9357575757575758, 1.9537373737373738, 1.9624242424242424, 1.9434343434343435, 1.9462626262626264, 1.964040404040404, 1.938989898989899, 1.946060606060606, 1.9406060606060607]",100N_0.125V/E,power,0.28786607830063093
6,0.35388439631948365,1.9550303030303031,0.014810003131890145,0.01884236695237962,"[1.9147474747474746, 1.9765656565656566, 1.930909090909091, 1.9616161616161616, 1.958989898989899, 1.9634343434343435, 1.9628282828282828, 1.9565656565656566, 1.9793939393939395, 1.9452525252525252]",100N_0.125V/E,power,0.30962746901516613
7,0.3799724556828108,1.972646464646465,0.017419624353338565,0.01059718724532592,"[1.9650505050505052, 1.9662626262626262, 1.9565656565656566, 1.9913131313131314, 1.9646464646464648, 1.9739393939393939, 1.9698989898989898, 1.991111111111111, 1.9733333333333334, 1.9743434343434343]",100N_0.125V/E,power,0.3639728335162862
8,0.4323514557825193,1.9895757575757576,0.024307490846883478,0.020220839719036546,"[1.9521212121212121, 1.9951515151515151, 1.985050505050505, 2.017777777777778, 1.9795959595959596, 2.0193939393939395, 1.9755555555555555, 2.003030303030303, 1.9696969696969697, 1.9983838383838384]",100N_0.125V/E,power,0.5153776823284042
9,0.5439330182693556,2.0173131313131316,0.034920994536460546,0.02687401025718593,"[2.0115151515151517, 2.0082828282828284, 2.0521212121212122, 1.9692929292929293, 2.034949494949495, 2.0587878787878786, 1.993131313131313, 2.031111111111111, 1.9901010101010101, 2.0238383838383838]",100N_0.125V/E,power,0.7466023540940533
10,0.18980400110766354,2.2181818181818183,0.020609590067978644,0.015911960619805734,"[2.229090909090909, 2.2046464646464647, 2.1977777777777776, 2.2373737373737375, 2.221616161616162, 2.2448484848484846, 2.2234343434343433, 2.213131313131313, 2.1923232323232322, 2.2175757575757578]",100N_0.1875V/E,power,0.43431038532490146
