,dens,cell_id,speed,persist
633,0.3,24,5.2109607281696775,3.191311735452543
634,0.3,25,5.193360458692334,4.374924247890917
635,0.3,26,5.174956839956995,3.9630556204714513
636,0.3,27,5.204222801199313,3.8632879465784713
637,0.3,28,5.196030585705344,3.93315509429559
638,0.3,29,5.248051174015186,3.24429221335695
639,0.3,30,5.1773707230502275,3.766656816137682
640,0.3,31,5.232910390569808,3.9807561330060715
641,0.3,32,5.248847038923164,3.8666968161795485
642,0.3,33,5.213507026403933,3.533662826523577
643,0.3,34,5.221059520931809,4.062749152546778
644,0.3,35,5.185947435115762,3.717538331755101
645,0.3,36,5.231465559634362,3.1329461190712715
646,0.3,37,5.171325978024127,4.073955719573238
647,0.3,38,5.247979305464037,3.8987763388651033
648,0.3,39,5.275000940854633,3.7142884239445975
649,0.3,40,5.164311639573059,3.185040728492289
650,0.3,41,5.1497761922193686,3.8467301646406096
651,0.3,42,5.209505344249528,2.842522714235141
652,0.3,43,5.166905341344268,3.981450524118631
653,0.3,44,5.209532982702447,3.4608558148037507
654,0.3,45,5.180033354378333,3.7718283805196493
655,0.3,46,5.204166963636492,3.542863055780034
656,0.3,47,5.2350276719388225,2.9870264316152415
657,0.3,48,5.201838148691505,3.448895727140439
658,0.3,49,5.172351751974217,3.435200239364688
659,0.3,50,5.203992438323371,3.608438818908079
660,0.3,51,5.205090012240783,3.1098519540625253
661,0.3,52,5.233819644071289,3.535607066255949
662,0.3,53,5.166547048486184,4.33023527527276
663,0.3,54,5.245680813294505,4.006109127703753
664,0.3,55,5.196562333397347,4.3528047021842715
665,0.3,56,5.254279990838515,4.177393042141438
666,0.3,57,5.200224554781164,3.5994916463504603
667,0.3,58,5.227251088489868,3.448967091823121
668,0.3,59,5.222421272051064,3.3897764020706145
669,0.3,60,5.211824724976337,2.951759522550634
670,0.3,61,5.185624210111202,3.376517123456904
671,0.3,62,5.2508640505113675,3.864278939808998
672,0.3,63,5.179891736178561,5.043937175593421
673,0.3,64,5.212826388521577,3.470762195138512
674,0.7,0,4.965394001089182,100.0
675,0.7,1,4.9410372189236345,100.0
676,0.7,2,4.986370253879626,100.0
677,0.7,3,5.010149394863257,100.0
678,0.7,4,4.9717509440640795,100.0
679,0.7,5,4.928578394485028,100.0
680,0.7,6,4.9962242811546655,100.0
681,0.7,7,4.92393480708542,100.0
682,0.7,8,5.02846070040395,100.0
683,0.7,9,4.974492019977598,100.0
684,0.7,10,5.026316437435896,100.0
685,0.7,11,4.948426397361123,100.0
686,0.7,12,4.993321696042029,100.0
687,0.7,13,4.966713686690363,100.0
688,0.7,14,4.920464298826448,100.0
689,0.7,15,5.0074464964561045,100.0
690,0.7,16,4.990112179253592,100.0
691,0.7,17,5.022112340231346,100.0
692,0.7,18,5.018155467542463,100.0
693,0.7,19,4.94739784209882,100.0
694,0.7,20,4.967148137546644,100.0
695,0.7,21,4.9517077453338745,100.0
696,0.7,22,4.964785429455448,100.0
697,0.7,23,5.020460519243467,100.0
698,0.7,24,5.019046244035218,100.0
699,0.7,25,4.938595962741527,100.0
700,0.7,26,5.02362302424584,100.0
701,0.7,27,4.99716929631327,100.0
702,0.7,28,5.024382161179343,100.0
703,0.7,29,4.980009068262271,100.0
704,0.7,30,4.972734812851844,100.0
705,0.7,31,4.956034206075588,100.0
706,0.7,32,5.009461445247642,100.0
707,0.7,33,5.017940264922555,100.0
708,0.7,34,4.949368914137434,100.0
709,0.7,35,5.024287739637316,100.0
710,0.7,36,5.038778327853746,100.0
711,0.7,37,4.945351899023285,100.0
712,0.7,38,5.020306030393069,100.0
713,0.7,39,5.0432350490177695,100.0
714,0.7,40,5.0187452990354045,100.0
715,0.7,41,4.9863897569945825,100.0
716,0.7,42,5.010036085266998,100.0
717,0.7,43,5.008282161276465,100.0
718,0.7,44,4.960817274119626,100.0
719,0.7,45,4.9948522025000885,100.0
720,0.7,46,4.930345807829016,100.0
721,0.7,47,5.033652316636127,100.0
722,0.7,48,4.99501212335216,100.0
723,0.7,49,5.017425556927736,100.0
724,0.7,50,4.989239496240643,100.0
725,0.7,51,4.952987168807351,100.0
726,0.7,52,4.997873108089455,100.0
727,0.7,53,5.002549993023956,100.0
728,0.7,54,4.958490252222135,100.0
729,0.7,55,5.007320693696513,100.0
730,0.7,56,4.98941959264008,100.0
731,0.7,57,4.942048493178641,100.0
732,0.7,58,4.97709505109054,100.0
733,0.7,59,4.937649457205462,100.0
734,0.7,60,5.029409061964837,100.0
735,0.7,61,4.954284773542955,100.0
736,0.7,62,5.025493657554072,100.0
737,0.7,63,4.953368566325979,100.0
738,0.7,64,4.972775559502653,100.0
739,0.7,65,5.009284758670711,100.0
740,0.7,66,4.993417502224194,100.0
741,0.7,67,4.995253487023539,100.0
742,0.7,68,4.985839179502183,100.0
743,0.7,69,5.006258161168462,100.0
744,0.7,70,4.946396747101401,100.0
745,0.7,71,4.980084767809919,100.0
746,0.7,72,4.958412712554386,100.0
747,0.7,73,5.021896376435342,100.0
